"","y","dens","y_log","labs"
"56",1604107.9018715,8.34866302752427,14.2880783356395,1
"57",3515525.09587299,7.25612139950918,15.0726994592313,1
"58",24727537.9260143,6.67065252564633,17.0234280763535,1
"59",22.428081299739,3.80307792355869,3.11031380317634,1
"60",433233188.764127,7.83647690319025,19.8867866831854,1
"61",12.3951702473157,6.2654007606086,2.51730690055343,1
"62",0.473906409456604,3.44027760786338,-0.746745425186353,1
"63",48.8653224982632,3.72096228658071,3.8890679935493,1
"64",1162.56840687415,0.886078917759505,7.05838698035316,1
"65",23948.1642978448,8.83595276445042,10.0836469526299,1
"66",298468.570644332,7.52961270844977,12.6064199152975,1
"67",78.7222787326153,6.61982366022584,4.36592619963976,1
"68",1361812.97331707,2.49806110020537,14.1243274385806,1
"69",1255346.08866083,5.75772582356513,14.0429218603883,1
"70",392.068048516054,4.94248497211781,5.97143541787811,1
"71",10840.9610770753,8.11591425522016,9.29108693131035,1
"72",491.658854585139,2.78367588676328,6.1977850910002,1
"73",12024.1389470367,3.72372375238644,9.39467148717415,1
"74",710.798921317294,5.27360999511717,6.56638957871786,1
"75",193.882789062101,8.07802645037206,5.26725379638072,1
"76",226401.275133395,8.75422399068814,12.3300642575099,1
"77",6369.91924814397,5.77857829467794,8.75934207158538,1
"78",143.857197193807,5.85732065135445,4.96882112137584,1
"79",15929.9748240684,3.81582413652966,9.67595782249282,1
"80",6812.97316033946,4.15769349683375,8.82658389128836,1
"81",1844718698.54381,6.47703259387175,21.3355926359007,1
"82",609471.428834481,9.69371681402598,13.3203473504052,1
"83",52683694.0774781,5.04241013672619,17.7798165553398,1
"84",5415.20805453776,2.49575531956498,8.59696658058762,1
"85",2140.14985038227,7.25348585158253,7.66863112910748,1
"86",20817.8019059254,5.46222431273725,9.94356376051114,1
"87",16904.0348067308,5.29910696867297,9.73530761837629,1
"88",153624.782738024,7.53845821010333,11.9422684326315,1
"89",892.72815939163,5.06397726721725,6.79428212175819,1
"90",8777.40837386936,3.2044019178517,9.07993646923782,1
"91",29482872.3436802,6.77827887923688,17.1993200541781,1
"92",18.0908157024974,7.27837467846429,2.89540438973928,1
"93",63.0679886459103,6.72677335595077,4.14421332934589,1
"94",1106.72056921095,7.18819976772744,7.0091564791746,1
"95",13.374654657826,6.91984554464004,2.5933614724731,1
"96",57.2195334158188,5.26679944922431,4.04689533337374,1
"97",69410446.505728,7.10923331942539,18.0555479401683,1
"98",357979168.101209,6.42521836399534,19.6959853530105,1
"99",12.4914361226395,7.92809077610364,2.52504329932418,1
"100",1129969.69859399,8.36648129664227,13.9377013749254,1
"101",935.229480279874,8.72364862190744,6.84079193262923,1
"102",28.6733893292284,4.44845470223536,3.35596949157659,1
"103",27.4943740864117,6.4769305940535,3.31398140506752,1
"104",5467.45138038489,7.7268988665879,8.60656786003491,1
"105",148.142622956759,2.46485283968029,4.99817547836035,1
"106",215.681327889671,4.69302737638936,5.37380198446348,1
"107",4942.08176822061,9.36068017622555,8.50554193198444,1
"108",161.40041049152,5.76909220400963,5.08388829915058,1
"109",1196493480.95424,10.7800234878326,20.9026610168685,1
"110",259353.651396873,7.84569628285032,12.4659478587121,1
"111",52.9874090747803,3.65366446211316,3.97005432070239,1
"112",8452.73291323244,4.73751675539113,9.04224508974601,1
"113",159035124.253408,4.20077971037613,18.8846356430422,1
"114",257.471795992034,5.91104206906196,5.55091018397691,1
"115",30892491.4332528,5.84847875925207,17.2460237166521,1
"116",365565.47515306,5.00545283387597,12.8092006807142,1
"117",477387.872367866,6.8438281634402,13.0760845890616,1
"118",1114.92809316915,7.92091105231871,7.01654519138337,1
"119",102010054.463613,6.99991205267306,18.4405819395632,1
"120",1666122772.68259,4.97588082177502,21.2337650710626,1
"121",1017303650.15231,7.38628314161545,20.7404214838361,1
"122",341.800693663765,7.56517179028329,5.83422780012286,1
"123",7869854.71860694,1.1617151979657,15.8785501600716,1
"124",37514.984205807,2.26448611618966,10.5324957109697,1
"125",1280.66510687339,5.40259707384885,7.1551348367055,1
"126",91.4191384983589,6.99776594208737,4.51545484930154,1
"127",14800.5896272526,7.21871104597891,9.60242229863786,1
"128",99634.7211108398,5.14830244235216,11.5092659883544,1
"129",94.7719994499167,4.30812586601365,4.55147400117995,1
"130",131112299.504575,8.74477779269662,18.6915647620646,1
"131",99.5184008625363,7.0073747985449,4.60034256035832,1
"132",967588.317382499,3.20597427357333,13.7825619838362,1
"133",99.3574761419244,3.68623138490617,4.59872421671445,1
"134",70231466.3959032,5.65965887666904,18.0673070078247,1
"135",76311.8782309636,7.64474683013015,11.2425838831503,1
"136",1683.22514073785,5.16306718664085,7.42846695870671,1
"137",674604.983027031,6.49510296590265,13.4218825882219,1
"138",2611123.08182644,8.30080218046039,14.7752909862969,1
"139",17.1647400971723,5.38525236416713,2.84285728535444,1
"140",288.154072348062,6.52825700667591,5.66349531051945,1
"141",1041839.00094757,6.12281982904917,13.8564979797104,1
"142",1222857.43175555,7.49874278242607,14.0167008353113,1
"143",21872541136.4057,7.55683593373624,23.8084978576793,1
"144",21746.4551455947,5.51635078798404,9.98720604142211,1
"145",3750.54386862385,3.3729312360948,8.22965614008141,1
"146",181426.060684356,7.55274421186896,12.1086034705361,1
"147",324966.259491962,8.59064371561396,12.6914766389747,1
"148",84249.2848234073,8.77908432895504,11.3415353594356,1
"149",8.53784157116667,7.14501847546521,2.14450823243237,1
"150",163.879572796303,5.46652964497761,5.09913184586726,1
"151",7.60270811730678,4.7852641533553,2.02850451504597,1
"152",40.7950996479178,6.56792039369454,3.70856196752805,1
"153",1258624.95878048,8.2612722287837,14.0455303804683,1
"154",116.519578345461,5.70878879965688,4.75805931335366,1
"155",225511184.196298,8.52293280761281,19.2338803129999,1
"156",97789.8294873955,3.86692236560543,11.4905758576438,1
"157",10237749.0530335,8.74077787615296,16.1415923343722,1
"158",133099603.776428,9.59457516375464,18.7066083064746,1
"159",1667354.20747783,7.96807944388223,14.3267486211521,1
"160",3.04545028587862,9.12884445520319,1.11364876736495,1
"161",1027300.29162415,5.13285105903826,13.8424448430787,1
"162",4130.7578599349,1.92565770934986,8.32621617031568,1
"163",20736457.0826225,4.50430647103217,16.8474039208417,1
"164",8422.87983557233,8.47614856516682,9.03870707198688,1
"165",212.07125586424,4.30103858182311,5.35692233076601,1
"166",217.567089315069,5.66433993074901,5.38250725958678,1
"167",23755062.197519,5.96304772243931,16.9833062108914,1
"168",1072444.09979251,5.46547080935529,13.8854508070204,1
"169",35257.5131768902,9.53226177063296,10.4704339252993,1
"170",3885.13710944787,6.77286782280296,8.26491355418617,1
"171",3.99607178840343,5.30732424060024,1.38531182569086,1
"172",14.028149351799,5.75496948817405,2.64106597891351,1
"173",1073.49892889916,5.71993970734787,6.97867861955323,1
"174",2633.54945785413,2.47463222871193,7.87608781902206,1
"175",1842250819.63457,4.29038059497842,21.3342539325208,1
"176",32475.3573514326,6.96105324955517,10.3882368453715,1
"177",4655.75257760112,7.42779542982124,8.44585884744968,1
"178",357.555395725569,6.82778340640112,5.87929030320859,1
"179",1193.87187190007,4.89981338247821,7.08495697822798,1
"180",219.592238105303,7.23279990283514,5.39177236340644,1
"181",1910.96367919998,2.64511036445554,7.55536293788487,1
"182",1.16930733756636,4.75928760670392,0.156411554323068,1
"183",678932.860442505,5.65845378791347,13.4282775215967,1
"184",65656.5515581757,4.41766722556956,11.0921926700019,1
"185",160.504672726404,6.91295248218341,5.07832305570643,1
"186",11350011.8573181,6.86644023823327,16.2447293465888,1
"187",671.377599083803,6.04871451849438,6.50933171950289,1
"188",11672.0175564689,5.63733750142312,9.36494959435407,1
"189",10.006429776903,1.59627248940213,2.30322786406276,1
"190",192241.273511036,5.04146834991052,12.1665064949777,1
"191",1237.99427036798,5.26468172358607,7.12124782509811,1
"192",21361.7518495526,4.61447408846401,9.96935730513954,1
"193",346.000814622069,4.21087517985706,5.846441129454,1
"194",22.6716887085,6.87829852764785,3.12111695263617,1
"195",11.6747197166212,5.83788100450962,2.45742579612513,1
"196",8830304.59298783,8.82916059143333,15.9937000672273,1
"197",187838.957778457,5.72540490112253,12.1433402671528,1
"198",264194.852080507,7.26883534292213,12.4844421859468,1
"199",51583316742.726,6.81162670849723,24.6664641382157,1
"200",175294.650027546,3.6417193275496,12.0742235514907,1
"201",0.116651806611114,7.39344250626276,-2.14856179318401,1
"202",166035.856131032,6.98244563660894,12.0199590448032,1
"203",223418.419700413,6.57267550472047,12.3168016138764,1
"204",573.90276432437,5.60851088322166,6.35245998183798,1
"205",21029.5703617913,6.90462819251597,9.95368483871113,1
"206",0.161894305662048,1.01573374030935,-1.82081159086244,1
"207",50035178.5834661,9.19590107795447,17.7282368876712,1
"208",76619.3456470111,6.23365357317243,11.2466048779808,1
"209",3588.92223185298,3.46112396175445,8.18560722244056,1
"210",41890.3767028003,6.66606497746069,10.6428114065672,1
"211",2206226.28159392,8.87584146700459,14.6067940490536,1
"212",58973410.1410406,7.34537050493474,17.8925972247097,1
"213",163.536250849193,5.29928768349269,5.09703468349363,1
"214",87.0659340963141,5.06629782709135,4.46666569479732,1
"215",24785.0969345262,5.37775349968283,10.1179978214628,1
"216",44637.28721127,7.7849763676766,10.7063248248517,1
"217",217073.235143179,4.88998273108131,12.287990064725,1
"218",10201829.5988467,8.38570071443339,16.1380776346051,1
"219",336071.59356825,6.23320094439844,12.7250794923438,1
"220",2409086.7975926,3.43524401918097,14.6947583114969,1
"221",16792.6376975988,8.69145171738843,9.72869583705373,1
"222",71765.8567613964,4.45186431907599,11.1811641093638,1
"223",1917.04561126883,6.91525823132346,7.55854053580841,1
"224",5348.53152097694,0.847998001440288,8.58457732015257,1
"225",64765987018.8633,7.39315320006903,24.8940464108166,1
"226",315511.719100755,3.70033231362174,12.6619511048084,1
"227",70458.2354681581,8.96049359138848,11.1627754085524,1
"228",4106025.30523736,6.10815457970413,15.2279660395321,1
"229",1441.64880989015,3.94054886701365,7.2735427444178,1
"230",6911944.31964571,5.02155852355374,15.7487615338268,1
"231",182925.523631839,9.43213833375834,12.1168343742975,1
"232",1094.16862187776,5.23515554463023,6.99775010444807,1
"233",25.0752410643874,8.27533318609369,3.22188094753608,1
"234",1.94125375122817,3.03329822586006,0.663334027856571,1
"235",8899.50675099304,9.22561901006963,9.09375113294768,1
"236",1683.40865918754,6.07903690361975,7.42857598063233,1
"237",6978.60635781712,3.22655687446358,8.85060451361742,1
"238",2235032.42290392,4.37771843433333,14.6197662928167,1
"239",2303.36409806412,7.05197910842265,7.74212598461691,1
"240",2599.27244958232,8.26868398446243,7.86298685776695,1
"241",66113.1264728541,5.06451356823522,11.0991225911902,1
"242",749991.890961254,5.51260367805925,13.5278176734024,1
"243",9232636.45576474,3.53065835897887,16.0382552055362,1
"244",19719.8633786516,6.61974986145217,9.88938170007236,1
"245",452029.592500119,7.27236299330775,13.0215029268043,1
"246",7073.96842980843,5.85295080144827,8.86417690690679,1
"247",2431096.28886047,7.16764500514385,14.7038528612594,1
"248",315.704139946664,6.87580100828624,5.75480550902457,1
"249",19416.4882435565,5.07297729238343,9.87387789354456,1
"250",541200.022536818,8.33893195741504,13.2015442169211,1
"251",52240877.1874285,6.84585822655052,17.7713758342813,1
"252",18.1627228336827,6.27960695064876,2.89937129770938,1
"253",15338998.4101582,8.41356061797405,16.5459090590832,1
"254",0.097811077784673,3.23384524156095,-2.32471743857397,1
"255",9290754.27011918,6.18359648310405,16.0445302991109,1
"256",12.8855668000199,4.28098607564619,2.55610783227303,1
"257",1959.94290218056,5.37862768321969,7.5806706202597,1
"258",52031.5566905568,2.36813590188628,10.8596056729326,1
"259",36483372.2484615,9.78019978640963,17.4123671599194,1
"260",848.341974137486,2.26657993613216,6.7432838258884,1
"261",1.3181790903837,6.38789205648077,0.276251307261925,1
"262",15.2022789743,4.77200441294247,2.72144534913321,1
"263",26615.285994943,6.97824848812076,10.1892409911791,1
"264",498.363361051994,6.81356113614459,6.21132945163297,1
"265",2.39390371638425,7.92656973819601,0.872925387606958,1
"266",0.0316751873213413,7.88194155006659,-3.45222163893792,1
"267",6089.03892841005,6.65931445630404,8.71424553682349,1
"268",2651.87380297538,1.25174996853125,7.88302176456846,1
"269",79887.6693345248,3.27589769074026,11.2883767936186,1
"270",0.0939099482195476,5.20184690508942,-2.36541895354956,1
"271",25881517.6389563,6.60823027895837,17.0690396672593,1
"272",399101.40140621,6.46639536234868,12.8969708024469,1
"273",1.65778555457648,5.35583941884937,0.505482708526806,1
"274",127603715.498816,4.72153898581094,18.6644400467803,1
"275",9265753141.87683,5.12244593982893,22.9495909823035,1
"276",1499.08912805944,4.34288252341761,7.31261295468021,1
"277",1087357.83967114,5.69615568623946,13.8992613112586,1
"278",8799.99470761487,8.47608011634448,9.08250639905872,1
"279",31832.8262673753,4.37447004103464,10.3682533089003,1
"280",1944.29176680052,7.54859149736341,7.57265305956137,1
"281",17.0093403062334,4.03335953253043,2.83376262295338,1
"282",4976.63968420053,4.85844761248619,8.51251018005549,1
"283",12239.1556761321,1.7642190323896,9.41239557297888,1
"284",649904.402308701,7.4091665508282,13.3845805576842,1
"285",4411497.74061794,6.01875042767104,15.2997248134868,1
"286",86703.5479535318,8.80414134274977,11.3702500841174,1
"287",502558.715700875,8.46668647265831,13.1274677592552,1
"288",40140.3384780584,5.62216117606229,10.6001370547527,1
"289",73126386.2761108,6.70134740145869,18.1076998209586,1
"290",1402693.4684505,8.76178687011681,14.1539048522846,1
"291",184.856302546626,3.45054797341115,5.21957878026597,1
"292",829.786982559981,5.79731919919779,6.72116902033294,1
"293",1734.49230768414,5.09986261052143,7.45847003151046,1
"294",3538.59290854553,6.38296048328254,8.17148444364862,1
"295",7208.41077362248,6.32288907598133,8.88300378623576,1
"296",2419.59317785506,6.04943305801454,7.79135469669459,1
"297",78151.3310853912,9.39075254258035,11.2664023681472,1
"298",16795547.4404872,7.75259645619219,16.6366243759416,1
"299",47580.6815976886,6.30311438011867,10.7701821090525,1
"300",230.097815057272,5.68787241444195,5.43850450137378,1
"301",6.99394415274107,4.27237210907073,1.94504465358515,1
"302",49562.7474894385,5.5895955821276,10.8109947718465,1
"303",5513.65819720297,7.16236525517558,8.61498360148738,1
"304",795.504846918707,6.24796656173021,6.67897694068034,1
"305",379794.454612085,6.50264719981628,12.847385476443,1
"306",2.05422133080275,2.134274956134,0.719896861690763,1
"307",27498.8942754248,3.83272438590602,10.2219010746799,1
"308",221954.895649266,3.43976088139445,12.310229467461,1
"309",13170.7965746597,4.28953948052683,9.48575727693707,1
"310",888380.414154974,6.21169290423626,13.6971553245583,1
"311",16728686.9152422,6.5731521154352,16.6326355830473,1
"312",1254370.96068867,6.92244049233333,14.0421447783491,1
"313",221.403492867599,4.53605161170297,5.39998679642651,1
"314",4933.46582922369,4.92869129150424,8.50379702799852,1
"315",4784722.27889225,5.11239996266269,15.3809385412459,1
"316",320.068170936446,7.4317554563386,5.76853400728161,1
"317",311208.153314999,7.49814484832824,12.6482172705415,1
"318",5594.7382542762,3.60037863863116,8.62958183757418,1
"319",35.8357762329867,3.80346157944901,3.57894673051969,1
"320",681192.175171101,5.76788125871199,13.4315997408743,1
"321",248810.283267935,6.94835462754323,12.4244459704558,1
"322",1437.44962386854,7.85850370350161,7.27062572779208,1
"323",435.613311792385,5.27397513206956,6.07675495026217,1
"324",3619.41393729972,6.04163314829643,8.19406739593972,1
"325",8410822.97791796,6.30033344645347,15.9450298842266,1
"326",2.55578472502787,4.84709530480176,0.938359309583273,1
"327",824811.814627127,7.79921063373363,13.622910535815,1
"328",165.215498542815,4.48460335801172,5.10725067353148,1
"329",22129.7862109685,4.08265834222585,10.0046797724005,1
"330",533434.539662646,4.55459585905495,13.1870916424069,1
"331",384728.227449472,5.2979024834488,12.8602924612746,1
"332",712.071290126945,6.6606297992836,6.56817803298243,1
"333",36944.383998147,6.41032997348557,10.5171689256001,1
"334",31305277.3740209,4.31753335686295,17.2592972474967,1
"335",401421.955397136,7.05336242450897,12.9027684109017,1
"336",251880.896653928,5.09557991472167,12.436711622442,1
"337",67877.7551119802,2.74284196266996,11.1254636473808,1
"338",42815772.0522335,6.5463127615255,17.5724170985637,1
"339",42926.9704261596,4.3020289491592,10.6672555886413,1
"340",45940.2714411292,5.51223737236457,10.7350973848266,1
"341",104413.568337973,7.17573515723897,11.5561149109091,1
"342",128.031477045897,6.85212388689741,4.8522761481087,1
"343",218211.289512921,6.84704832637516,12.293219090332,1
"344",11705.2522463916,4.67548274965764,9.36779293000392,1
"345",2.22804544162819,5.26746489318778,0.801124717560905,1
"346",157102.867670462,6.31733934915931,11.9646560778675,1
"347",25316.1118397661,2.5099298455313,10.1391963036357,1
"348",192043.932355917,6.9621048386991,12.1654794391896,1
"349",24716.2572909427,7.73711237633951,10.1152164960208,1
"350",2.77908012293429,2.20051047762877,1.0221199819152,1
"351",666474.221679812,3.64495368468742,13.4097567407034,1
"352",10491.8389279611,8.33023469372886,9.25835298897807,1
"353",16.705198032856,9.84563922987449,2.81571993044399,1
"354",7027525.49967101,6.81273983831692,15.7653452103113,1
"355",0.0119792083864622,6.17234607224375,-4.42458276640277,1
"356",61976158.905199,7.83353613683536,17.9422603352702,1
"357",14.4724227438502,7.57995266167641,2.6722449588224,1
"358",3792.36290512737,6.77088896261112,8.24074456162464,1
"359",2320124100.8096,8.0407800899001,21.5648865129223,1
"360",689877.076638045,6.7881776804127,13.4442687109029,1
"361",315.792042768511,8.21028742932581,5.75508390444428,1
"362",538102.818890343,6.13262785774817,13.1958049340632,1
"363",784.401910561383,3.32323827680223,6.66492153001706,1
"364",11435.7226797336,6.11183257308695,9.34449730338721,1
"365",10065282.9662939,8.26291299254972,16.12460273055,1
"366",14968.7204287986,2.98452697068441,9.61371799806226,1
"367",2.93252739196547,6.09188273355917,1.07586464232556,1
"368",53441.1835782403,4.58634167426147,10.8863369557617,1
"369",5432608.8562568,4.34256978428136,15.5079300288792,1
"370",72977232.8972764,8.50764062454002,18.1056580723491,1
"371",4160.38789980664,4.48037089247797,8.33336359405408,1
"372",1839052.63177106,6.49157765938588,14.4247611229545,1
"373",418568334.606443,8.89392714128514,19.8523507191675,1
"374",1165.52156658655,7.62757709204113,7.06092396245438,1
"375",43.8432843075755,8.28524365353333,3.7806215556087,1
"376",273362.009521557,5.65729365125435,12.5185522379531,1
"377",3.49072424642363,3.62824472801948,1.25010923515017,1
"378",12821.8477512858,5.92182308935853,9.45890585045439,1
"379",1532825.63911213,5.17459165240741,14.242623413037,1
"380",39776682.2857906,5.15531114567444,17.4987914263482,1
"381",10631.620170866,8.08315240324194,9.27158787466708,1
"382",35.9143827449951,5.06806149200859,3.58113784882736,1
"383",107628953.216573,4.72558907712762,18.4942002514343,1
"384",795812.331627116,10.5185209995449,13.5871186727422,1
"385",18309.5874362384,8.21322005186902,9.81518010525951,1
"386",82.1842733902813,6.90532607017938,4.40896396247177,1
"387",30.7039215350802,5.05727159322335,3.42439038373447,1
"388",31.7851382709943,4.11754256868881,3.45899883057537,1
"389",358836.238920264,5.04148771149578,12.7906214044018,1
"390",1459.51835488011,2.8587123407943,7.28586176635768,1
"391",57421.696240308,6.15047930742904,10.9581774941706,1
"392",2386.54420012862,6.74298042483301,7.77760165717476,1
"393",301746.05976138,2.70398177045311,12.6173410809172,1
"394",1528089.63866722,7.92008094147499,14.2395289110372,1
"395",7059166.39072167,8.09719399937001,15.7698375275294,1
"396",48.5637610015244,6.77028391143072,3.8828775943601,1
"397",914888.089697281,7.17623927848981,13.7265570304359,1
"398",11329.4255515493,8.21287083724859,9.33515865119646,1
"399",373713.024031507,6.6452489732515,12.8312434664357,1
"400",26949232.8229523,8.05569730029502,17.1094653882333,1
"401",23.9894200768133,6.54084697847774,3.177612903021,1
"402",158253668.915931,6.15168748828003,18.8797098030227,1
"403",638710.298377816,7.40917004546987,13.3672062633868,1
"404",508850.464736901,4.96308414841597,13.1399094699279,1
"405",10173991.565492,6.11305522912967,16.1353451753388,1
"406",3996.79635421261,8.63718368464324,8.29324840775425,1
"407",94600.9450062195,1.43300646336794,11.457422744485,1
"408",5888067.9725753,9.81624634888513,15.5884384835795,1
"409",31933.1605481861,0.38807153045576,10.3714002644678,1
"410",0.0313081889712151,6.2101921843416,-3.46387558718146,1
"411",1409.67540321135,6.6469474467989,7.25111474638131,1
"412",576513.578106727,2.13058079811506,13.2647541710708,1
"413",1659530.31342882,4.84852704341513,14.322045176579,1
"414",489.292923845366,5.89415979300897,6.1929613363989,1
"415",7053.43459815586,5.75371262089156,8.86126995421749,1
"416",148.841808448499,8.92295505639633,5.00288405369014,1
"417",61046232.0336648,4.78215997102061,17.927142037266,1
"418",36405.350026184,5.68717076742667,10.5024710215658,1
"419",36.2061031437022,3.93785670685053,3.58922769975106,1
"420",163836.157354913,4.29959565239323,12.0066221669139,1
"421",7090.27514694049,5.58995346085493,8.86647942652218,1
"422",1527527971.18452,10.2398266687761,21.1469165605835,1
"423",9981893.60821305,6.51303556246424,16.1162833705911,1
"424",10450018.3624651,8.15941892298957,16.1621142935472,1
"425",75065.4024055861,6.98283408102999,11.2261150445939,1
"426",25.7902127258684,10.0655122137389,3.24999506824498,1
"427",1837.00303404918,7.42390302327879,7.51589073684641,1
"428",3234226.49640919,2.5945044610825,14.9893003526622,1
"429",10.3798301029376,7.72260546925018,2.33986450987138,1
"430",8358122.91164709,5.73377896361807,15.9387444277501,1
"431",840.43415961501,10.5380881572528,6.73391861499749,1
"432",8159.42112191039,6.94356438927849,9.00692850449937,1
"433",172927907.724644,4.7809466775868,18.9683853472562,1
"434",25482793.1828409,3.52617368186032,17.0535140052206,1
"435",280508.526793457,6.37957420236962,12.5443594020335,1
"436",49610.4283287308,4.4169264183963,10.811956339177,1
"437",124026.961868483,8.11609489735142,11.728254255375,1
"438",131798.545822664,10.3010685058683,11.7890298677777,1
"439",435.714573653807,5.07336382637111,6.07698738139073,1
"440",1008731.29587045,2.96215220011608,13.8242039565064,1
"441",25179.166603838,6.37191237550123,10.1337722095064,1
"442",13.4607936274608,7.19574705095469,2.5997812843997,1
"443",30275.2881991265,4.7538258981968,10.3180870877526,1
"444",9778.19219658631,1.94161830525592,9.18790989896774,1
"445",101.322443372146,4.89268156355977,4.61830794024091,1
"446",906040.267168316,4.37163759871688,13.7168390290356,1
"447",212337.516932532,3.30463823510822,12.265932348671,1
"448",1699153.96348777,5.82310266193102,14.3456410166118,1
"449",21281.6368790139,6.16717823889872,9.9655998615036,1
"450",606.150947654692,4.05281373928035,6.40712904359101,1
"451",2133.57248288274,6.86415372181598,7.66555307574805,1
"452",13542623.1950725,6.47261568240931,16.4213525433953,1
"453",4744130.94455487,5.03885758164136,15.3724188214193,1
"454",14682392.6975644,4.42822107905364,16.5021595581665,1
"455",15.0290530276518,7.69840172588581,2.70998519630103,1
"456",78945.6601723216,7.19404412705543,11.2765150488546,1
"457",541896.410185355,7.03958256889123,13.2028301370358,1
"458",3761.97113315969,2.01182841245807,8.23269833656192,1
"459",8178180.00481077,4.71167090338872,15.9169801905242,1
"460",90.38158870444,4.83811979582255,4.50404058188175,1
"461",12483.9081561329,4.44463237240125,9.43219574643737,1
"462",23591.9662289222,7.75844140443506,10.068661519031,1
"463",2001658.49466013,3.01917125035518,14.5094866422187,1
"464",33934.122269593,8.43205682408906,10.4321763437553,1
"465",2458.94110114313,8.29799380972993,7.80748608956785,1
"466",117.788035877959,4.24510643101143,4.76888670305417,1
"467",4256.91915880959,5.57001734962187,8.35630097546921,1
"468",68.512609375153,9.8260475095962,4.2270178067972,1
"469",0.566377401654648,5.26961528881675,-0.568494635607184,1
"470",37320.1251178242,4.94425922891908,10.5272880075233,1
"471",52138540.7551217,8.08682666971823,17.7694149790262,1
"472",276048412.873484,4.5564563019436,19.436086817261,1
"473",1084.74488272777,7.72128187677191,6.98910010720042,1
"474",28195300.0089468,6.87572525871491,17.1546658556686,1
"475",7844781.93364241,5.17526906499505,15.8753591469041,1
"476",170957.505716368,4.23023773361956,12.0491703000198,1
"477",7759.69102422533,2.40819952674752,8.95669779591876,1
"478",218858.675484461,3.66717865060867,12.2961814830692,1
"479",372.341395430126,6.55068235017993,5.91981116306763,1
"480",25.9625015958111,6.26025356780839,3.25665325066823,1
"481",28.8916302729616,6.77190651763775,3.36355194324121,1
"482",1888528.39189396,6.45516415170251,14.4513084551196,1
"483",2655390.98345256,5.58407754264413,14.7921024648867,1
"484",10.1485901211945,7.79834244065029,2.31733479152389,1
"485",45.3182005376798,4.73441021571751,3.8137087296716,1
"486",269850.630608936,7.23697166380153,12.505623864931,1
"487",34898.962683188,5.19655528182192,10.460212385204,1
"488",2202866.99347023,8.62754476049073,14.6052702487781,1
